,STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
83,CA,San Diego,2012-8-11,1,Lightning,224.0,A,34.45388889,-117.99027779999999,
84,CA,San Diego,2012-5-12,2,Equipment Use,133.0,A,34.47305556,-118.3113889,
85,CA,San Diego,2012-3-11,2,Equipment Use,72.0,B,34.54194444,-118.33694440000001,
86,CA,San Diego,2012-2-26,9,Miscellaneous,57.0,A,34.165,-117.89166670000002,
87,CA,San Diego,2012-6-27,2,Equipment Use,179.0,B,34.6,-118.71083329999999,
88,CA,San Diego,2012-9-8,1,Lightning,252.0,A,34.45805556,-117.81666670000001,
89,CA,San Diego,2012-8-28,9,Miscellaneous,241.0,A,34.13166667,-117.78777779999999,
90,CA,San Diego,2012-10-11,1,Lightning,285.0,A,34.30166667,-118.2663889,64.08333333
91,CA,San Diego,2012-6-1,2,Equipment Use,153.0,B,34.48611111,-118.28666670000001,
92,CA,San Diego,2012-2-12,5,Debris Burning,43.0,A,34.57666667,-118.6911111,
93,CA,San Diego,2012-2-24,2,Equipment Use,55.0,A,34.38388889,-118.48555559999998,
94,CA,San Diego,2012-7-24,2,Equipment Use,206.0,B,34.33333333,-118.43666670000002,
95,CA,San Diego,2012-4-8,2,Equipment Use,99.0,B,34.4625,-118.34222220000001,
96,CA,San Diego,2012-7-1,9,Miscellaneous,183.0,B,34.47166667,-118.31694440000001,
97,CA,San Diego,2012-8-30,1,Lightning,243.0,A,34.46861111,-117.9025,
98,CA,San Diego,2012-6-23,2,Equipment Use,175.0,A,34.56833333,-118.6863889,
99,CA,San Diego,2012-10-20,7,Arson,295.0,B,34.4025,-117.80805559999999,73.70833333
100,CA,San Diego,2012-12-31,5,Debris Burning,366.0,A,34.44972222,-118.20333329999998,83.375
101,CA,San Diego,2012-7-20,2,Equipment Use,202.0,A,34.50083333,-118.11972220000001,
102,CA,San Diego,2012-2-12,2,Equipment Use,43.0,A,34.50138889,-118.22083329999998,
103,CA,San Diego,2012-8-13,4,Campfire,226.0,A,34.14833333,-117.92694440000001,
104,CA,San Diego,2012-10-3,9,Miscellaneous,277.0,B,34.605,-118.27083329999999,59.75
105,CA,San Diego,2012-5-8,2,Equipment Use,130.0,D,34.43833333,-118.22166670000001,
106,CA,San Diego,2012-11-24,2,Equipment Use,329.0,A,34.30666667,-118.37527779999999,81.16666667
107,CA,San Diego,2012-9-11,7,Arson,255.0,A,34.34472222,-118.42944440000001,
108,CA,San Diego,2012-7-18,7,Arson,200.0,B,34.43666667,-118.3225,
109,CA,San Diego,2012-8-30,1,Lightning,243.0,A,34.35444444,-117.685,
110,CA,San Diego,2012-11-3,2,Equipment Use,308.0,A,34.50472222,-118.62777779999999,63.08333333
111,CA,San Diego,2012-8-11,1,Lightning,229.0,A,34.32277778,-117.69166670000001,
112,CA,San Diego,2012-9-6,2,Equipment Use,251.0,A,34.36222222,-118.38722220000001,
113,CA,San Diego,2012-5-20,2,Equipment Use,141.0,B,34.7525,-118.60194440000001,
114,CA,San Diego,2012-11-4,7,Arson,309.0,A,34.19333333,-117.865,72.41666667
115,CA,San Diego,2012-11-3,2,Equipment Use,308.0,B,34.50333333,-118.62777779999999,63.08333333
116,CA,San Diego,2012-5-22,7,Arson,143.0,A,34.58555556,-118.71472220000001,
117,CA,San Diego,2012-6-23,9,Miscellaneous,175.0,C,34.45,-117.70194440000002,
118,CA,San Diego,2012-1-12,2,Equipment Use,12.0,A,34.50444444,-118.245,
119,CA,San Diego,2012-4-24,5,Debris Burning,116.0,A,34.21916667,-118.145,
120,CA,San Diego,2012-8-11,1,Lightning,224.0,A,34.45222222,-117.98916670000001,
121,CA,San Diego,2012-6-17,7,Arson,169.0,A,34.18027778,-117.8811111,
122,CA,San Diego,2012-10-26,9,Miscellaneous,300.0,A,34.41388889,-118.51916670000001,60.875
123,CA,San Diego,2012-12-7,2,Equipment Use,342.0,A,34.53527778,-118.5225,79.41666667
124,CA,San Diego,2012-6-8,2,Equipment Use,161.0,E,34.53111111,-118.65083329999999,
125,CA,San Diego,2012-3-6,2,Equipment Use,66.0,A,34.495,-118.21472220000001,
126,CA,San Diego,2012-10-27,9,Miscellaneous,301.0,A,34.4975,-118.26527779999999,49.30434783
127,CA,San Diego,2012-7-10,2,Equipment Use,192.0,A,34.24194444,-118.1888889,
128,CA,San Diego,2012-9-9,1,Lightning,253.0,A,34.35916667,-117.9872222,
129,CA,San Diego,2012-8-11,1,Lightning,225.0,A,34.33305556,-117.71,
130,CA,San Diego,2012-7-7,9,Miscellaneous,189.0,A,34.74666667,-118.7952778,
131,CA,San Diego,2012-8-9,1,Lightning,222.0,B,34.38861111,-117.9686111,
132,CA,San Diego,2012-10-2,2,Equipment Use,276.0,B,34.29111111,-118.40416670000002,65.875
133,CA,San Diego,2012-8-11,1,Lightning,229.0,A,34.31972222,-117.68777779999999,
134,CA,San Diego,2012-3-4,2,Equipment Use,64.0,A,34.49777778,-118.25861110000001,
135,CA,San Diego,2012-8-11,1,Lightning,224.0,A,34.47,-117.97527779999999,
136,CA,San Diego,2012-5-26,4,Campfire,148.0,A,34.32388889,-117.835,
137,CA,San Diego,2012-9-22,7,Arson,266.0,C,34.73583333,-118.70555559999998,
138,CA,San Diego,2012-3-5,2,Equipment Use,65.0,A,34.49277778,-118.2086111,
139,CA,San Diego,2012-9-28,2,Equipment Use,272.0,A,34.49666667,-118.2711111,
140,CA,San Diego,2012-10-27,9,Miscellaneous,301.0,A,34.44527778,-117.8522222,49.30434783
141,CA,San Diego,2012-7-31,9,Miscellaneous,213.0,C,34.55694444,-118.15111110000001,
142,CA,San Diego,2012-1-12,2,Equipment Use,12.0,A,34.58083333,-118.7038889,
143,CA,San Diego,2012-6-11,7,Arson,163.0,B,34.22777778,-118.17833329999999,
144,CA,San Diego,2012-6-22,2,Equipment Use,174.0,A,34.64972222,-118.7536111,
145,CA,San Diego,2012-1-29,2,Equipment Use,29.0,A,34.60222222,-118.6702778,
146,CA,San Diego,2012-11-5,2,Equipment Use,310.0,A,34.55027778,-118.66944440000002,63.54545455
147,CA,San Diego,2012-3-3,2,Equipment Use,63.0,A,34.195,-118.0236111,
148,CA,San Diego,2012-7-18,3,Smoking,200.0,A,34.56305556,-118.4002778,
149,CA,San Diego,2012-8-15,2,Equipment Use,228.0,A,34.50361111,-118.24083329999999,
150,CA,San Diego,2012-5-13,2,Equipment Use,134.0,B,34.70138889,-118.79305559999999,
151,CA,San Diego,2012-11-22,9,Miscellaneous,327.0,A,34.49166667,-118.2836111,78.625
152,CA,San Diego,2012-5-28,2,Equipment Use,149.0,A,34.52944444,-118.50916670000001,
153,CA,San Diego,2012-3-9,9,Miscellaneous,69.0,A,34.4675,-118.19583329999999,
154,CA,San Diego,2012-10-13,5,Debris Burning,287.0,A,34.61305556,-118.40305559999999,66.875
155,CA,San Diego,2012-9-12,1,Lightning,257.0,A,34.33,-117.8475,
156,CA,San Diego,2012-8-30,1,Lightning,243.0,A,34.46527778,-117.91666670000001,
157,CA,San Diego,2012-8-12,4,Campfire,225.0,A,34.21638889,-117.66944440000002,
158,CA,San Diego,2012-9-30,4,Campfire,275.0,B,34.27083333,-118.3077778,
159,CA,San Diego,2012-12-5,2,Equipment Use,340.0,A,34.47361111,-118.30944440000002,82.5
160,CA,San Diego,2012-10-26,9,Miscellaneous,300.0,A,34.48944444,-118.25638889999999,60.875
161,CA,San Diego,2012-5-15,2,Equipment Use,136.0,A,34.57833333,-118.7013889,
162,CA,San Diego,2012-6-2,2,Equipment Use,154.0,B,34.33611111,-118.5061111,
163,CA,San Diego,2012-4-4,4,Campfire,95.0,A,34.28555556,-118.22166670000001,
164,CA,San Diego,2012-8-3,1,Lightning,216.0,A,34.54722222,-118.6761111,
165,CA,San Diego,2012-7-3,9,Miscellaneous,185.0,D,34.5825,-118.2233333,
166,CA,San Diego,2012-6-6,2,Equipment Use,158.0,A,34.14666667,-118.03555559999998,
167,CA,San Diego,2012-11-5,2,Equipment Use,310.0,B,34.6,-118.71666670000002,63.54545455
168,CA,San Diego,2012-11-22,9,Miscellaneous,327.0,A,34.4925,-118.19194440000001,78.625
169,CA,San Diego,2012-6-11,2,Equipment Use,163.0,A,34.58083333,-118.70666670000001,
170,CA,San Diego,2012-12-20,2,Equipment Use,355.0,A,34.29,-118.1875,42.25
171,CA,San Diego,2012-8-11,1,Lightning,224.0,A,34.46527778,-117.9711111,
172,CA,San Diego,2012-6-18,8,Children,170.0,A,34.50583333,-118.19388889999999,
173,CA,San Diego,2012-4-10,2,Equipment Use,101.0,A,34.50472222,-118.2513889,
174,CA,San Diego,2012-11-22,2,Equipment Use,327.0,A,34.59361111,-118.71222220000001,78.625
175,CA,San Diego,2012-2-10,4,Campfire,41.0,A,34.37472222,-117.7002778,
176,CA,San Diego,2012-8-9,1,Lightning,222.0,A,34.44472222,-118.06888889999999,
177,CA,San Diego,2012-4-22,9,Miscellaneous,113.0,A,34.26777778,-118.13944440000002,
178,CA,San Diego,2012-9-14,9,Miscellaneous,258.0,B,34.67055556,-118.3552778,
179,CA,San Diego,2012-5-19,7,Arson,140.0,B,34.31722222,-117.84694440000001,
180,CA,San Diego,2012-9-28,2,Equipment Use,272.0,A,34.5575,-118.6738889,
181,CA,San Diego,2012-5-18,2,Equipment Use,139.0,B,34.42805556,-118.40472220000001,
182,CA,San Diego,2012-8-17,8,Children,230.0,A,34.46861111,-118.1177778,
183,CA,San Diego,2012-8-30,1,Lightning,243.0,B,34.42833333,-117.71194440000001,
184,CA,San Diego,2012-2-1,9,Miscellaneous,32.0,A,34.27055556,-118.3527778,
185,CA,San Diego,2012-2-2,2,Equipment Use,33.0,B,34.72333333,-118.7988889,
186,CA,San Diego,2012-8-29,1,Lightning,242.0,C,34.43361111,-117.7686111,
187,CA,San Diego,2012-9-1,1,Lightning,245.0,A,34.35444444,-117.68694440000002,
188,CA,San Diego,2012-3-15,2,Equipment Use,75.0,A,34.22083333,-118.2086111,
189,CA,San Diego,2012-8-30,1,Lightning,251.0,B,34.29166667,-117.70277779999999,
190,CA,San Diego,2012-8-30,1,Lightning,243.0,A,34.48305556,-117.99555559999999,
191,CA,San Diego,2012-9-20,9,Miscellaneous,264.0,A,34.54777778,-118.66694440000002,
192,CA,San Diego,2012-7-30,9,Miscellaneous,212.0,B,34.49694444,-118.60555559999999,
193,CA,San Diego,2012-1-28,2,Equipment Use,28.0,A,34.54555556,-118.6636111,
194,CA,San Diego,2012-9-2,2,Equipment Use,246.0,A,34.43222222,-118.0911111,
195,CA,San Diego,2012-8-11,1,Lightning,225.0,A,34.29972222,-117.66416670000001,
196,CA,San Diego,2012-8-1,9,Miscellaneous,214.0,A,34.14555556,-117.7738889,
197,CA,San Diego,2012-6-6,2,Equipment Use,158.0,A,34.41611111,-118.08972220000001,
198,CA,San Diego,2012-9-23,9,Miscellaneous,267.0,A,34.37972222,-117.69194440000001,
199,CA,San Diego,2012-1-17,9,Miscellaneous,17.0,A,34.33916667,-118.34222220000001,
200,CA,San Diego,2012-7-4,4,Campfire,186.0,B,34.28888889,-118.24611110000001,
201,CA,San Diego,2012-7-8,4,Campfire,190.0,A,34.54472222,-118.56055559999999,
202,CA,San Diego,2012-1-9,9,Miscellaneous,9.0,A,34.46222222,-118.1125,
203,CA,San Diego,2012-9-23,2,Equipment Use,267.0,B,34.68861111,-118.78666670000001,
204,CA,San Diego,2012-10-25,9,Miscellaneous,299.0,C,34.415,-118.5163889,58.875
205,CA,San Diego,2012-1-25,2,Equipment Use,25.0,A,34.47694444,-118.1688889,
206,CA,San Diego,2012-5-12,2,Equipment Use,133.0,A,34.55,-118.66916670000002,
207,CA,San Diego,2012-1-20,2,Equipment Use,20.0,A,34.48333333,-118.2872222,
208,CA,San Diego,2012-9-12,1,Lightning,257.0,B,34.32416667,-117.81916670000001,
209,CA,San Diego,2012-4-2,4,Campfire,93.0,A,34.53472222,-118.3661111,
210,CA,San Diego,2012-4-2,7,Arson,93.0,A,34.19083333,-117.67944440000001,
211,CA,San Diego,2012-8-23,2,Equipment Use,236.0,A,34.27694444,-118.17222220000001,
212,CA,San Diego,2012-2-24,4,Campfire,56.0,A,34.54555556,-118.5638889,
213,CA,San Diego,2012-5-24,5,Debris Burning,145.0,A,34.63972222,-118.5036111,
214,CA,San Diego,2012-2-24,2,Equipment Use,55.0,A,34.46472222,-118.34083329999999,
215,CA,San Diego,2012-1-27,2,Equipment Use,27.0,A,34.22416667,-118.21805559999999,
216,CA,San Diego,2012-6-29,2,Equipment Use,181.0,A,34.60277778,-118.71194440000001,
217,CA,San Diego,2012-10-25,2,Equipment Use,299.0,A,34.28555556,-118.22527779999999,58.875
218,CA,San Diego,2012-11-12,2,Equipment Use,317.0,A,34.61083333,-118.26833329999998,47.82608696
219,CA,San Diego,2012-7-9,2,Equipment Use,191.0,A,34.46222222,-117.8647222,
220,CA,San Diego,2012-10-23,9,Miscellaneous,297.0,A,34.34111111,-118.3525,72.73913043
221,CA,San Diego,2012-3-2,2,Equipment Use,62.0,A,34.22444444,-117.7336111,
222,CA,San Diego,2012-4-28,4,Campfire,119.0,A,34.28861111,-118.19416670000001,
223,CA,San Diego,2012-1-9,2,Equipment Use,9.0,A,34.77055556,-118.75694440000001,
224,CA,San Diego,2012-8-28,9,Miscellaneous,241.0,B,34.485,-118.14166670000002,
225,CA,San Diego,2012-7-27,2,Equipment Use,209.0,A,34.43888889,-118.22694440000001,
226,CA,San Diego,2012-9-2,2,Equipment Use,286.0,F,34.23833333,-117.81305559999998,
227,CA,San Diego,2012-11-9,7,Arson,314.0,A,34.21,-117.80277779999999,75.875
228,CA,San Diego,2012-3-31,2,Equipment Use,91.0,B,34.69916667,-118.7925,
229,CA,San Diego,2012-5-15,2,Equipment Use,136.0,A,34.67305556,-118.45555559999998,
230,CA,San Diego,2012-7-1,2,Equipment Use,183.0,B,34.33944444,-118.50638889999999,
231,CA,San Diego,2012-9-13,9,Miscellaneous,257.0,B,34.57388889,-118.69388889999999,
232,CA,San Diego,2012-9-16,2,Equipment Use,260.0,A,34.47111111,-118.31888889999999,
233,CA,San Diego,2012-8-29,2,Equipment Use,242.0,A,34.43416667,-118.38055559999998,
234,CA,San Diego,2012-10-17,2,Equipment Use,291.0,B,34.59638889,-118.45305559999998,75.09090909
235,CA,Los Angeles,2012-8-30,1,Lightning,244.0,A,37.48222222,-118.935,
236,CA,Los Angeles,2012-8-9,9,Miscellaneous,222.0,A,36.70083333,-119.00972220000001,
237,CA,Los Angeles,2012-8-14,1,Lightning,230.0,A,36.86583333,-118.71694440000002,
238,CA,Los Angeles,2012-5-19,9,Miscellaneous,140.0,A,36.80888889,-118.7663889,
239,CA,Los Angeles,2012-8-15,1,Lightning,228.0,A,37.4625,-119.1122222,
240,CA,Los Angeles,2012-7-25,4,Campfire,207.0,A,37.04333333,-119.125,
241,CA,Los Angeles,2012-8-23,4,Campfire,236.0,A,37.08777778,-119.2161111,
242,CA,Los Angeles,2012-8-4,1,Lightning,218.0,A,37.28527778,-118.97416670000001,
243,CA,Los Angeles,2012-8-6,1,Lightning,227.0,E,37.35833333,-118.97916670000001,
244,CA,Los Angeles,2012-7-13,9,Miscellaneous,195.0,A,37.13805556,-118.95833329999999,
245,CA,Los Angeles,2012-11-4,9,Miscellaneous,309.0,A,37.00777778,-119.06583329999998,74.16666667
246,CA,Los Angeles,2012-10-26,7,Arson,300.0,A,36.94138889,-118.96,31.14285714
247,CA,Los Angeles,2012-6-8,1,Lightning,,B,36.96805556,-119.13611110000001,
248,CA,Los Angeles,2012-10-25,1,Lightning,299.0,A,36.92277778,-118.97444440000001,59.70833333
249,CA,Los Angeles,2012-8-17,1,Lightning,231.0,A,37.28305556,-119.00861110000001,
250,CA,Los Angeles,2012-10-13,9,Miscellaneous,287.0,A,37.39138889,-118.94444440000001,64.95833333
251,CA,Los Angeles,2012-8-17,1,Lightning,231.0,A,37.29611111,-118.93361110000001,
252,CA,Los Angeles,2012-9-3,4,Campfire,248.0,A,38.07611111,-118.96555559999999,
253,CA,Los Angeles,2012-8-5,1,Lightning,219.0,B,37.32277778,-118.97194440000001,
254,CA,Los Angeles,2012-6-23,4,Campfire,175.0,A,37.065,-119.1536111,
255,CA,Los Angeles,2012-11-10,9,Miscellaneous,316.0,A,37.09555556,-119.2988889,64.5
256,CA,Los Angeles,2012-7-17,4,Campfire,199.0,A,37.06944444,-119.16027779999999,
257,CA,Los Angeles,2012-8-5,1,Lightning,220.0,A,37.32444444,-118.9663889,
258,CA,Los Angeles,2012-8-17,1,Lightning,231.0,A,37.34388889,-118.95166670000002,
259,CA,Los Angeles,2012-8-4,9,Miscellaneous,217.0,A,37.24944444,-119.1802778,
260,CA,Los Angeles,2012-6-25,4,Campfire,177.0,A,37.11694444,-119.17055559999999,
261,CA,Los Angeles,2012-8-1,4,Campfire,215.0,A,37.36027778,-118.9872222,
262,CA,Los Angeles,2012-9-30,1,Lightning,275.0,B,37.22722222,-118.8575,
263,CA,Los Angeles,2012-7-13,4,Campfire,195.0,A,37.42777778,-118.99333329999999,
264,CA,Los Angeles,2012-8-8,4,Campfire,221.0,A,37.11888889,-119.0163889,
265,CA,Los Angeles,2012-10-16,9,Miscellaneous,291.0,A,37.08416667,-119.0602778,46.13043478
266,CA,Los Angeles,2012-8-29,1,Lightning,243.0,B,37.51805556,-119.01,
267,CA,Los Angeles,2012-8-13,1,Lightning,226.0,A,37.30305556,-119.03527779999999,
268,CA,Los Angeles,2012-8-5,1,Lightning,220.0,C,37.43805556,-119.21583329999999,
269,CA,Los Angeles,2012-11-4,4,Campfire,309.0,A,37.12444444,-119.17277779999999,74.16666667
270,CA,Los Angeles,2012-8-5,1,Lightning,,A,37.355,-118.99916670000002,
271,CA,Los Angeles,2012-7-10,9,Miscellaneous,192.0,A,37.25194444,-119.17416670000001,
272,CA,Los Angeles,2012-8-9,1,Lightning,222.0,A,37.30583333,-118.91972220000001,
273,CA,Los Angeles,2012-10-8,4,Campfire,282.0,A,37.24805556,-119.1436111,73.25
274,CA,Los Angeles,2012-8-12,1,Lightning,236.0,A,37.35666667,-118.96,
275,CA,Los Angeles,2012-5-8,9,Miscellaneous,129.0,A,37.13666667,-119.51416670000002,
276,TN,Nashville,2012-3-19,5,Debris Burning,79.0,C,36.44944444,-82.05,
277,TN,Nashville,2012-3-22,2,Equipment Use,82.0,B,36.39333333,-82.14972222,
278,TN,Nashville,2012-10-26,7,Arson,300.0,A,36.2275,-82.13972222,65.95833333
279,TN,Nashville,2012-11-20,7,Arson,326.0,C,36.28805556,-82.15805556,63.28571429
280,TN,Nashville,2012-11-18,9,Miscellaneous,323.0,B,36.31472222,-82.16388889,55.1
281,TN,Nashville,2012-3-28,1,Lightning,88.0,D,36.42972222,-82.02027778,
282,TN,Nashville,2012-4-13,5,Debris Burning,104.0,C,36.22916667,-82.22,
283,TN,Nashville,2012-11-17,9,Miscellaneous,322.0,B,36.18166667,-81.99888889,55.80952381
284,AZ,Phoenix,2012-7-7,9,Miscellaneous,190.0,B,34.1467,-112.1497,
285,AZ,Phoenix,2012-7-26,9,Miscellaneous,209.0,B,33.3844,-112.3331,
286,AZ,Phoenix,2012-9-12,1,Lightning,261.0,B,33.07,-112.805,
287,AZ,Phoenix,2012-2-8,4,Campfire,39.0,A,34.00245,-112.16393000000001,
288,AZ,Phoenix,2012-4-24,2,Equipment Use,116.0,B,34.0172,-112.1497,
289,AZ,Phoenix,2012-4-18,9,Miscellaneous,109.0,B,34.1431,-112.1497,
290,AZ,Phoenix,2012-5-29,13,Missing/Undefined,150.0,A,33.9694,-112.1278,
291,AZ,Phoenix,2012-5-30,9,Miscellaneous,151.0,B,32.7892,-112.2681,
292,AZ,Phoenix,2012-6-7,9,Miscellaneous,159.0,A,32.8639,-112.4164,
293,AZ,Phoenix,2012-6-13,2,Equipment Use,165.0,A,32.86436,-112.41098999999998,
294,AZ,Phoenix,2012-6-13,9,Miscellaneous,166.0,B,33.84,-112.1635,
295,AZ,Phoenix,2012-6-20,9,Miscellaneous,172.0,A,33.94481,-112.1413,
296,FL,Jacksonville,2012-1-3,8,Children,3.0,B,30.1768,-81.5781,
297,FL,Jacksonville,2012-1-11,7,Arson,11.0,B,30.1115,-81.4846,
298,FL,Jacksonville,2012-1-14,7,Arson,14.0,C,30.224,-81.7809,
299,FL,Jacksonville,2012-1-26,7,Arson,26.0,B,30.3607,-81.766,
300,FL,Jacksonville,2012-1-30,5,Debris Burning,30.0,A,30.3568,-81.9508,
301,FL,Jacksonville,2012-1-31,4,Campfire,31.0,B,30.3013,-81.7675,
302,FL,Jacksonville,2012-2-1,8,Children,32.0,B,30.185,-81.5868,
303,FL,Jacksonville,2012-2-9,7,Arson,41.0,A,30.1516,-81.5931,
304,FL,Jacksonville,2012-2-12,7,Arson,43.0,B,30.3122,-81.8827,
305,FL,Jacksonville,2012-3-3,8,Children,63.0,B,30.2161,-81.547,
306,FL,Jacksonville,2012-3-3,8,Children,63.0,B,30.3098,-81.8239,
307,FL,Jacksonville,2012-3-11,7,Arson,71.0,B,30.4415,-81.5699,
308,FL,Jacksonville,2012-3-13,8,Children,75.0,B,30.1902,-81.5869,
309,FL,Jacksonville,2012-3-13,8,Children,73.0,B,30.1901,-81.5869,
310,FL,Jacksonville,2012-3-13,8,Children,73.0,B,30.1903,-81.5871,
311,FL,Jacksonville,2012-3-14,2,Equipment Use,74.0,A,30.2311,-81.9138,
312,FL,Jacksonville,2012-3-18,1,Lightning,78.0,B,30.2359,-81.8686,
313,FL,Jacksonville,2012-3-18,1,Lightning,78.0,B,30.4128,-81.8683,
314,FL,Jacksonville,2012-3-19,1,Lightning,177.0,F,30.3242,-81.9893,
315,FL,Jacksonville,2012-3-18,9,Miscellaneous,79.0,A,30.4967,-81.6087,
316,FL,Jacksonville,2012-3-27,5,Debris Burning,87.0,B,30.2861,-81.8499,
317,FL,Jacksonville,2012-5-1,1,Lightning,122.0,A,30.2798,-81.4387,
318,FL,Jacksonville,2012-5-5,7,Arson,126.0,C,30.4958,-81.4452,
319,FL,Jacksonville,2012-5-10,7,Arson,131.0,B,30.2124,-81.8197,
320,FL,Jacksonville,2012-7-3,1,Lightning,185.0,B,30.3015,-81.9083,
321,FL,Jacksonville,2012-7-5,7,Arson,187.0,B,30.3183,-81.445,
322,FL,Jacksonville,2012-7-16,1,Lightning,198.0,B,30.1114,-81.4395,
323,FL,Jacksonville,2012-10-29,9,Miscellaneous,307.0,B,30.515,-81.47800000000001,70.45833333
324,FL,Jacksonville,2012-10-30,4,Campfire,305.0,B,30.3618,-81.4113,60.47826087
325,FL,Jacksonville,2012-11-4,7,Arson,310.0,B,30.4245,-81.6542,70.20833333
326,FL,Jacksonville,2012-11-11,5,Debris Burning,316.0,A,30.4066,-81.8491,65.16666667
327,FL,Jacksonville,2012-12-23,7,Arson,358.0,B,30.3441,-81.9149,28.83333333
328,FL,Jacksonville,2012-7-16,1,Lightning,198.0,A,30.1096,-81.4395,
329,FL,Miami,2012-1-3,5,Debris Burning,3.0,A,25.6248,-80.5035,
330,FL,Miami,2012-1-3,7,Arson,3.0,B,25.6056,-80.4484,
331,FL,Miami,2012-1-5,7,Arson,5.0,B,25.6144,-80.5258,
332,FL,Miami,2012-1-7,7,Arson,7.0,B,25.6174,-80.507,
333,FL,Miami,2012-1-11,2,Equipment Use,11.0,B,25.9101,-80.3788,
334,FL,Miami,2012-1-11,7,Arson,11.0,C,25.4315,-80.461,
335,FL,Miami,2012-1-16,7,Arson,16.0,B,25.6159,-80.5111,
336,FL,Miami,2012-1-22,7,Arson,24.0,C,25.4663,-80.4006,
337,FL,Miami,2012-1-25,7,Arson,25.0,B,25.5695,-80.4057,
338,FL,Miami,2012-1-26,7,Arson,31.0,A,25.8991,-80.3824,
339,FL,Miami,2012-1-30,7,Arson,33.0,C,25.6636,-80.4182,
340,FL,Miami,2012-2-3,2,Equipment Use,34.0,B,25.6747,-80.4984,
341,FL,Miami,2012-2-4,4,Campfire,36.0,B,25.4337,-80.4745,
342,FL,Miami,2012-2-14,7,Arson,45.0,B,25.4555,-80.3796,
343,FL,Miami,2012-2-9,7,Arson,51.0,B,25.6116,-80.5251,
344,FL,Miami,2012-2-20,7,Arson,51.0,B,25.4701,-80.5627,
345,FL,Miami,2012-2-21,2,Equipment Use,52.0,B,25.5608,-80.4043,
346,FL,Miami,2012-2-29,2,Equipment Use,60.0,B,25.4311,-80.5522,
347,FL,Miami,2012-3-3,2,Equipment Use,63.0,D,25.7638,-80.4223,
348,FL,Miami,2012-3-6,7,Arson,66.0,B,25.5566,-80.3972,
349,FL,Miami,2012-3-5,2,Equipment Use,65.0,C,25.7523,-80.4309,
350,FL,Miami,2012-3-6,7,Arson,66.0,B,25.3823,-80.4015,
351,FL,Miami,2012-3-6,7,Arson,66.0,B,25.566,-80.4026,
352,FL,Miami,2012-3-12,7,Arson,74.0,D,25.365,-80.4115,
353,FL,Miami,2012-3-14,7,Arson,74.0,B,25.5865,-80.4097,
354,FL,Miami,2012-3-20,7,Arson,80.0,A,25.5711,-80.4064,
355,FL,Miami,2012-3-25,8,Children,85.0,B,25.566,-80.4054,
356,FL,Miami,2012-3-25,7,Arson,85.0,B,25.6098,-80.5268,
357,FL,Miami,2012-3-26,4,Campfire,88.0,A,25.8765,-80.3472,
358,FL,Miami,2012-3-27,7,Arson,87.0,B,25.6157,-80.5264,
359,FL,Miami,2012-3-28,7,Arson,88.0,B,25.4573,-80.4941,
360,FL,Miami,2012-3-28,7,Arson,89.0,C,25.4301,-80.4829,
361,FL,Miami,2012-3-30,7,Arson,90.0,A,25.6154,-80.5256,
362,FL,Miami,2012-4-4,7,Arson,99.0,B,25.5614,-80.4088,
363,FL,Miami,2012-4-4,7,Arson,95.0,B,25.5587,-80.4017,
364,FL,Miami,2012-4-4,7,Arson,95.0,B,25.5728,-80.411,
365,FL,Miami,2012-4-5,7,Arson,96.0,B,25.6386,-80.5275,
366,FL,Miami,2012-4-9,2,Equipment Use,101.0,D,25.7723,-80.4337,
367,FL,Miami,2012-4-10,7,Arson,101.0,B,25.5702,-80.4075,
368,FL,Miami,2012-4-11,7,Arson,103.0,B,25.5807,-80.4294,
369,FL,Miami,2012-4-16,2,Equipment Use,107.0,B,25.434,-80.4541,
370,FL,Miami,2012-4-18,2,Equipment Use,109.0,B,25.4236,-80.45100000000001,
371,FL,Miami,2012-4-19,7,Arson,110.0,B,25.3973,-80.523,
372,FL,Miami,2012-4-20,1,Lightning,112.0,C,25.881,-80.4838,
373,FL,Miami,2012-5-3,7,Arson,124.0,C,25.5728,-80.4161,
374,FL,Miami,2012-5-3,7,Arson,124.0,A,25.5584,-80.4047,
375,FL,Miami,2012-5-4,7,Arson,125.0,B,25.5902,-80.4132,
376,FL,Miami,2012-5-5,7,Arson,126.0,A,25.406999999999996,-80.5588,
377,FL,Miami,2012-6-10,7,Arson,162.0,B,25.6033,-80.3799,
378,FL,Miami,2012-6-17,7,Arson,169.0,C,25.5966,-80.4136,
379,FL,Miami,2012-6-18,7,Arson,170.0,B,25.6104,-80.5347,
380,FL,Miami,2012-6-25,7,Arson,178.0,B,25.5883,-80.4106,
381,FL,Miami,2012-7-4,1,Lightning,186.0,D,25.4692,-80.5654,
382,FL,Miami,2012-7-8,1,Lightning,190.0,A,25.5606,-80.39699999999999,
383,FL,Miami,2012-9-11,5,Debris Burning,255.0,A,25.4933,-80.4558,
384,FL,Miami,2012-9-20,2,Equipment Use,264.0,B,25.5433,-80.5603,
385,FL,Miami,2012-10-24,2,Equipment Use,299.0,B,25.4188,-80.4362,60.70833333
386,FL,Miami,2012-10-24,5,Debris Burning,298.0,A,25.5862,-80.4979,60.70833333
