STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
FL,Jacksonville,2012-10-29,9,Miscellaneous,307,B,30.515,-81.478,
FL,Jacksonville,2012-10-30,4,Campfire,305,B,30.3618,-81.4113,
FL,Jacksonville,2012-11-4,7,Arson,310,B,30.4245,-81.6542,
FL,Jacksonville,2012-11-11,5,Debris Burning,316,A,30.4066,-81.8491,
FL,Jacksonville,2012-12-23,7,Arson,358,B,30.3441,-81.9149,
FL,Jacksonville,2012-7-16,1,Lightning,198,A,30.1096,-81.4395,
FL,Miami,2012-1-3,5,Debris Burning,3,A,25.6248,-80.5035,
FL,Miami,2012-1-3,7,Arson,3,B,25.6056,-80.4484,
FL,Miami,2012-1-5,7,Arson,5,B,25.6144,-80.5258,
FL,Miami,2012-1-7,7,Arson,7,B,25.6174,-80.507,
FL,Miami,2012-1-11,2,Equipment Use,11,B,25.9101,-80.3788,
FL,Miami,2012-1-11,7,Arson,11,C,25.4315,-80.461,
FL,Miami,2012-1-16,7,Arson,16,B,25.6159,-80.5111,
FL,Miami,2012-1-22,7,Arson,24,C,25.4663,-80.4006,
FL,Miami,2012-1-25,7,Arson,25,B,25.5695,-80.4057,
FL,Miami,2012-1-26,7,Arson,31,A,25.8991,-80.3824,
FL,Miami,2012-1-30,7,Arson,33,C,25.6636,-80.4182,
FL,Miami,2012-2-3,2,Equipment Use,34,B,25.6747,-80.4984,
FL,Miami,2012-2-4,4,Campfire,36,B,25.4337,-80.4745,
FL,Miami,2012-2-14,7,Arson,45,B,25.4555,-80.3796,
FL,Miami,2012-2-9,7,Arson,51,B,25.6116,-80.5251,
FL,Miami,2012-2-20,7,Arson,51,B,25.4701,-80.5627,
FL,Miami,2012-2-21,2,Equipment Use,52,B,25.5608,-80.4043,
FL,Miami,2012-2-29,2,Equipment Use,60,B,25.4311,-80.5522,
FL,Miami,2012-3-3,2,Equipment Use,63,D,25.7638,-80.4223,
FL,Miami,2012-3-6,7,Arson,66,B,25.5566,-80.3972,
FL,Miami,2012-3-5,2,Equipment Use,65,C,25.7523,-80.4309,
FL,Miami,2012-3-6,7,Arson,66,B,25.3823,-80.4015,
FL,Miami,2012-3-6,7,Arson,66,B,25.566,-80.4026,
FL,Miami,2012-3-12,7,Arson,74,D,25.365,-80.4115,
FL,Miami,2012-3-14,7,Arson,74,B,25.5865,-80.4097,
FL,Miami,2012-3-20,7,Arson,80,A,25.5711,-80.4064,
FL,Miami,2012-3-25,8,Children,85,B,25.566,-80.4054,
FL,Miami,2012-3-25,7,Arson,85,B,25.6098,-80.5268,
FL,Miami,2012-3-26,4,Campfire,88,A,25.8765,-80.3472,
FL,Miami,2012-3-27,7,Arson,87,B,25.6157,-80.5264,
FL,Miami,2012-3-28,7,Arson,88,B,25.4573,-80.4941,
FL,Miami,2012-3-28,7,Arson,89,C,25.4301,-80.4829,
FL,Miami,2012-3-30,7,Arson,90,A,25.6154,-80.5256,
FL,Miami,2012-4-4,7,Arson,99,B,25.5614,-80.4088,
FL,Miami,2012-4-4,7,Arson,95,B,25.5587,-80.4017,
FL,Miami,2012-4-4,7,Arson,95,B,25.5728,-80.411,
FL,Miami,2012-4-5,7,Arson,96,B,25.6386,-80.5275,
FL,Miami,2012-4-9,2,Equipment Use,101,D,25.7723,-80.4337,
FL,Miami,2012-4-10,7,Arson,101,B,25.5702,-80.4075,
FL,Miami,2012-4-11,7,Arson,103,B,25.5807,-80.4294,
FL,Miami,2012-4-16,2,Equipment Use,107,B,25.434,-80.4541,
FL,Miami,2012-4-18,2,Equipment Use,109,B,25.4236,-80.451,
FL,Miami,2012-4-19,7,Arson,110,B,25.3973,-80.523,
FL,Miami,2012-4-20,1,Lightning,112,C,25.881,-80.4838,
FL,Miami,2012-5-3,7,Arson,124,C,25.5728,-80.4161,
FL,Miami,2012-5-3,7,Arson,124,A,25.5584,-80.4047,
FL,Miami,2012-5-4,7,Arson,125,B,25.5902,-80.4132,
FL,Miami,2012-5-5,7,Arson,126,A,25.407,-80.5588,
FL,Miami,2012-6-10,7,Arson,162,B,25.6033,-80.3799,
FL,Miami,2012-6-17,7,Arson,169,C,25.5966,-80.4136,
FL,Miami,2012-6-18,7,Arson,170,B,25.6104,-80.5347,
FL,Miami,2012-6-25,7,Arson,178,B,25.5883,-80.4106,
FL,Miami,2012-7-4,1,Lightning,186,D,25.4692,-80.5654,
FL,Miami,2012-7-8,1,Lightning,190,A,25.5606,-80.397,
FL,Miami,2012-9-11,5,Debris Burning,255,A,25.4933,-80.4558,
FL,Miami,2012-9-20,2,Equipment Use,264,B,25.5433,-80.5603,
FL,Miami,2012-10-24,2,Equipment Use,299,B,25.4188,-80.4362,
FL,Miami,2012-10-24,5,Debris Burning,298,A,25.5862,-80.4979,
FL,Miami,2012-10-29,2,Equipment Use,303,B,25.6526,-80.4957,
FL,Miami,2012-10-30,7,Arson,304,B,25.4545,-80.5582,
FL,Miami,2012-11-2,7,Arson,308,B,25.4598,-80.4909,
FL,Miami,2012-11-6,7,Arson,311,B,25.6184,-80.5193,
FL,Miami,2012-11-12,7,Arson,317,B,25.622,-80.4762,
FL,Miami,2012-11-12,7,Arson,317,A,25.6375,-80.4963,
FL,Miami,2012-11-16,2,Equipment Use,321,A,25.6064,-80.4627,
FL,Miami,2012-11-19,7,Arson,324,B,25.6056,-80.3836,
FL,Miami,2012-11-24,7,Arson,329,B,25.6109,-80.4548,
FL,Miami,2012-11-25,7,Arson,330,B,25.6146,-80.4671,
FL,Miami,2012-11-25,7,Arson,330,B,25.6164,-80.449,
FL,Miami,2012-11-29,7,Arson,334,B,25.4448,-80.5435,
FL,Miami,2012-12-4,2,Equipment Use,339,A,25.4236,-80.5569,
FL,Miami,2012-12-12,7,Arson,347,B,25.5735,-80.4264,
FL,Miami,2012-12-12,7,Arson,347,B,25.6379,-80.4601,
FL,Miami,2012-12-23,7,Arson,358,B,25.3908,-80.6005,
FL,Miami,2012-12-24,7,Arson,359,A,25.3904,-80.558,
FL,Miami,2012-12-29,7,Arson,365,E,25.3736,-80.3914,
FL,Miami,2012-12-31,2,Equipment Use,366,C,25.7559,-80.454,
MN,Minneapolis,2012-4-4,7,Arson,95,C,45.08917161,-93.3892852,
MN,Minneapolis,2012-4-6,3,Smoking,97,C,45.07482535,-93.59193793,
MN,Minneapolis,2012-11-6,5,Debris Burning,312,C,44.96199485,-93.73465092,
AZ,Phoenix,2012-3-6,5,Debris Burning,67,F,33.27859879,-112.7806015,
AZ,Phoenix,2012-4-15,9,Miscellaneous,106,A,33.8431015,-112.1585007,
AZ,Phoenix,2012-4-25,9,Miscellaneous,116,C,33.75230026,-112.5764008,
AZ,Phoenix,2012-5-6,9,Miscellaneous,127,A,32.92559814,-112.8438034,
AZ,Phoenix,2012-6-10,9,Miscellaneous,162,B,32.84189987,-112.2566986,
AZ,Phoenix,2012-6-29,9,Miscellaneous,181,B,33.92459869,-112.6858978,
AZ,Phoenix,2012-7-8,9,Miscellaneous,190,B,33.82389832,-112.2572021,
GA,Atlanta,2012-11-17,1,Lightning,322,B,34.04155,-84.40626944,
NC,Charlotte,2012-1-7,9,Miscellaneous,7,A,35.87753333,-82.06391667,
NC,Charlotte,2012-3-8,6,Railroad,68,A,36.0191,-82.27116667,
NC,Charlotte,2012-3-29,9,Miscellaneous,89,B,35.87686667,-82.05903333,
NC,Charlotte,2012-3-20,6,Railroad,80,C,35.93623333,-82.1044,
NC,Charlotte,2012-11-10,5,Debris Burning,315,B,35.91996667,-82.05798333,
NC,Charlotte,2012-10-19,5,Debris Burning,293,B,35.88631667,-82.05925,
NC,Charlotte,2012-11-10,5,Debris Burning,315,A,36.00723333,-82.0933,
TX,Houston,2012-1-28,5,Debris Burning,28,C,31.390633,-95.4499,
TX,Houston,2012-2-5,1,Lightning,36,B,31.37103333,-95.158433,
TX,Houston,2012-4-27,5,Debris Burning,118,B,31.45428333,-95.40011666,
TX,Houston,2012-5-17,5,Debris Burning,138,B,31.26585,-95.42741666,
TX,San Antonio,2012-8-2,5,Debris Burning,219,D,29.7344,-98.4815,
TX,Houston,2012-8-7,5,Debris Burning,220,C,31.30358,-95.35768,
TX,Houston,2012-8-28,1,Lightning,243,C,31.23955,-95.31727,
TX,Houston,2012-9-10,9,Miscellaneous,254,C,31.39871667,-95.52641667,
TX,San Antonio,2012-1-2,9,Miscellaneous,,B,29.242995,-98.509439,
TX,San Antonio,2012-1-6,9,Miscellaneous,,B,29.55113,-98.306501,
TX,San Antonio,2012-1-7,5,Debris Burning,,B,29.219976,-98.411579,
TX,San Antonio,2012-1-11,9,Miscellaneous,,B,29.365944,-98.803353,
TX,San Antonio,2012-1-12,9,Miscellaneous,,B,29.23396,-98.475067,
TX,San Antonio,2012-1-13,9,Miscellaneous,,B,29.281683,-98.395658,
TX,San Antonio,2012-1-13,9,Miscellaneous,,B,29.28172,-98.395615,
TX,Houston,2012-1-14,5,Debris Burning,,B,31.554,-95.54316,
TX,San Antonio,2012-1-15,5,Debris Burning,,B,29.212551,-98.40197,
TX,San Antonio,2012-1-15,5,Debris Burning,,B,29.181873,-98.415896,
TX,San Antonio,2012-1-17,9,Miscellaneous,,B,29.246195,-98.346425,
TX,San Antonio,2012-1-17,5,Debris Burning,,B,29.172031,-98.462001,
TX,Houston,2012-1-21,4,Campfire,,B,31.422364,-95.605516,
TX,Houston,2012-1-24,11,Powerline,,B,31.3946217,-95.4756134,
TX,Houston,2012-1-28,9,Miscellaneous,,B,31.40603,-95.491533,
TX,Houston,2012-1-28,11,Powerline,,B,31.50646,-95.11656,
TX,San Antonio,2012-2-7,5,Debris Burning,,B,29.191248,-98.409965,
TX,San Antonio,2012-2-18,5,Debris Burning,,B,29.183765,-98.3961,
TX,San Antonio,2012-3-4,5,Debris Burning,,B,29.21883,-98.3788223,
TX,San Antonio,2012-3-14,5,Debris Burning,,B,29.191198,-98.408247,
TX,Houston,2012-3-16,5,Debris Burning,,B,31.512838,-95.15148,
TX,San Antonio,2012-3-19,5,Debris Burning,,B,29.190063,-98.407601,
TX,San Antonio,2012-4-6,5,Debris Burning,,B,29.2604383,-98.3206619,
TX,San Antonio,2012-4-23,5,Debris Burning,,B,29.306422,-98.399606,
TX,San Antonio,2012-4-27,5,Debris Burning,,B,29.140205,-98.428788,
TX,Houston,2012-5-3,5,Debris Burning,,A,31.302682,-95.435593,
TX,San Antonio,2012-5-3,9,Miscellaneous,,B,29.365148,-98.247422,
TX,Houston,2012-5-7,5,Debris Burning,,B,31.24348,-95.573158,
TX,Houston,2012-5-10,5,Debris Burning,,B,31.524437,-95.171806,
TX,Dallas,2012-5-16,9,Miscellaneous,,B,32.555376,-96.950411,
TX,Dallas,2012-5-22,11,Powerline,,B,32.554048,-96.661491,
TX,San Antonio,2012-5-24,5,Debris Burning,,B,29.185786,-98.479138,
TX,Houston,2012-5-25,5,Debris Burning,,B,31.375917,-95.41832,
TX,San Antonio,2012-5-28,9,Miscellaneous,,B,29.219077,-98.371325,
TX,San Antonio,2012-5-29,11,Powerline,,A,29.2172274,-98.4378043,
TX,Houston,2012-5-31,1,Lightning,,B,31.396506,-95.46602,
TX,Houston,2012-6-6,11,Powerline,,B,31.378371,-95.487435,
TX,San Antonio,2012-6-8,9,Miscellaneous,,C,29.495183,-98.20791,
TX,San Antonio,2012-6-12,5,Debris Burning,,B,29.218216,-98.41248,
TX,San Antonio,2012-6-14,5,Debris Burning,,B,29.218029,-98.412566,
TX,San Antonio,2012-6-14,5,Debris Burning,,B,29.283442,-98.395443,
TX,San Antonio,2012-6-20,5,Debris Burning,,B,29.217954,-98.412523,
TX,Houston,2012-6-22,5,Debris Burning,,B,31.380533,-95.413599,
TX,San Antonio,2012-6-22,5,Debris Burning,,B,29.218253,-98.412437,
TX,Houston,2012-6-24,2,Equipment Use,,B,31.481819,-95.537195,
TX,San Antonio,2012-6-24,5,Debris Burning,,B,29.269209,-98.356903,
TX,San Antonio,2012-6-26,5,Debris Burning,,B,29.218291,-98.413103,
TX,Houston,2012-6-27,9,Miscellaneous,,A,31.273801,-95.522926,
TX,Houston,2012-7-2,2,Equipment Use,,B,31.504288,-95.498228,
TX,San Antonio,2012-7-2,9,Miscellaneous,,B,29.166815,-98.48196,
TX,San Antonio,2012-7-2,9,Miscellaneous,,B,29.235537,-98.402932,
TX,San Antonio,2012-7-7,9,Miscellaneous,,B,29.546313,-98.316997,
TX,San Antonio,2012-7-7,5,Debris Burning,,B,29.184164,-98.425312,
TX,Houston,2012-7-7,1,Lightning,,B,31.423646,-95.606589,
TX,San Antonio,2012-7-9,5,Debris Burning,,B,29.260719,-98.39613,
TX,San Antonio,2012-7-16,5,Debris Burning,,B,29.221841,-98.683187,
TX,Houston,2012-7-18,5,Debris Burning,,B,31.464873,-95.615902,
TX,San Antonio,2012-7-21,5,Debris Burning,,B,29.218778,-98.371067,
TX,Houston,2012-7-28,5,Debris Burning,,B,31.413846,-95.390279,
TX,San Antonio,2012-7-30,5,Debris Burning,,B,29.200512,-98.478767,
TX,Houston,2012-8-1,4,Campfire,,B,31.422474,-95.59556,
TX,San Antonio,2012-8-8,5,Debris Burning,,B,29.220463,-98.446083,
TX,San Antonio,2012-8-9,5,Debris Burning,,B,29.218104,-98.412609,
TX,San Antonio,2012-8-9,7,Arson,,B,29.284078,-98.394928,
TX,San Antonio,2012-8-10,5,Debris Burning,,B,29.175246,-98.426771,
TX,San Antonio,2012-8-11,5,Debris Burning,,B,29.219227,-98.388276,
TX,San Antonio,2012-8-11,5,Debris Burning,,B,29.188222,-98.473669,
TX,Dallas,2012-8-12,7,Arson,,C,32.679962,-96.621399,
TX,San Antonio,2012-8-14,5,Debris Burning,,B,29.213159,-98.413124,
TX,Houston,2012-8-15,5,Debris Burning,,B,31.4190113,-95.4694222,
TX,San Antonio,2012-8-15,9,Miscellaneous,,C,29.1486998,-98.4719068,
TX,San Antonio,2012-8-15,9,Miscellaneous,,B,29.423479,-98.260699,
TX,San Antonio,2012-8-17,5,Debris Burning,,B,29.263489,-98.309269,
TX,San Antonio,2012-8-21,9,Miscellaneous,,B,29.5467341,-98.3155007,
TX,San Antonio,2012-8-22,5,Debris Burning,,B,29.237784,-98.400593,
TX,Houston,2012-8-22,5,Debris Burning,,B,31.558818,-95.526659,
TX,Houston,2012-8-23,9,Miscellaneous,,B,31.5044,-95.1447,
TX,San Antonio,2012-8-27,5,Debris Burning,,B,29.254279,-98.394928,
TX,San Antonio,2012-8-30,5,Debris Burning,,B,29.246297,-98.307819,
TX,Houston,2012-9-2,5,Debris Burning,,B,31.235628,-95.679159,
TX,San Antonio,2012-9-3,5,Debris Burning,,B,29.209607,-98.34179,
TX,Houston,2012-9-3,5,Debris Burning,,B,31.526824,-95.486984,
TX,Houston,2012-9-7,2,Equipment Use,,B,31.519874,-95.565562,
TX,Houston,2012-9-9,11,Powerline,,B,31.5559,-95.1614,
TX,Houston,2012-9-9,5,Debris Burning,,B,31.2860219,-95.6439115,
TX,San Antonio,2012-9-20,5,Debris Burning,,B,29.1668363,-98.4665487,
TX,Houston,2012-9-28,5,Debris Burning,,B,31.3953937,-95.4720981,
TX,Houston,2012-10-5,5,Debris Burning,,B,31.397458,-95.421152,
TX,San Antonio,2012-11-28,9,Miscellaneous,,B,29.5415764,-98.3131214,
TX,San Antonio,2012-12-19,5,Debris Burning,,C,29.4234475,-98.6848016,
TX,San Antonio,2012-12-21,2,Equipment Use,,B,29.482085,-98.286193,
TX,Houston,2012-12-23,5,Debris Burning,,B,31.5403,-95.1627,
TX,San Antonio,2012-12-25,7,Arson,,E,29.484119,-98.305729,
CA,San Diego,2013-8-13,2,Equipment Use,226,A,34.48694444,-118.16,
CA,Los Angeles,2013-7-22,1,Lightning,204,A,36.90166667,-118.9311111,
CA,Los Angeles,2013-7-22,1,Lightning,204,A,37.17944444,-119.1969444,
CA,San Diego,2013-7-29,2,Equipment Use,211,B,34.50916667,-118.6305556,
CA,Los Angeles,2013-7-21,1,Lightning,203,A,36.94527778,-119.1747222,
CA,Los Angeles,2013-7-21,1,Lightning,204,A,37.41916667,-119.2508333,
CA,San Diego,2013-6-1,4,Campfire,153,A,34.39138889,-117.7263889,
CA,San Diego,2013-11-7,2,Equipment Use,312,A,34.49472222,-118.2766667,
CA,Los Angeles,2013-7-22,1,Lightning,204,A,37.11388889,-118.9155556,
CA,San Diego,2013-12-5,2,Equipment Use,340,A,34.65388889,-118.755,
CA,San Diego,2013-12-15,2,Equipment Use,350,B,34.31083333,-118.4330556,
CA,Los Angeles,2013-7-21,1,Lightning,203,A,36.94027778,-119.0733333,
CA,San Diego,2013-4-6,4,Campfire,97,A,34.53277778,-118.5325,
CA,Los Angeles,2013-10-24,9,Miscellaneous,298,A,37.27111111,-119.2302778,
CA,San Diego,2013-11-23,4,Campfire,328,A,34.48083333,-118.0255556,
CA,San Diego,2013-6-13,9,Miscellaneous,165,B,34.51611111,-118.6355556,
CA,San Diego,2013-12-28,9,Miscellaneous,363,C,34.48194444,-118.5333333,
NV,Las Vegas,2013-8-17,1,Lightning,230,A,36.01555556,-115.5705556,
CA,San Diego,2013-11-24,2,Equipment Use,329,A,34.38638889,-118.1002778,
CA,Los Angeles,2013-7-20,1,Lightning,202,A,37.26277778,-118.9441667,
CA,San Diego,2013-8-24,2,Equipment Use,237,A,34.41888889,-118.4238889,
NV,Las Vegas,2013-8-31,1,Lightning,245,A,36.16944444,-115.6811111,
CA,San Diego,2013-5-12,9,Miscellaneous,133,B,34.43027778,-118.5838889,
NM,Albuquerque,2013-5-1,7,Arson,122,A,35.20611111,-106.4975,
CA,San Diego,2013-5-2,9,Miscellaneous,123,C,34.17611111,-118.1936111,
CA,Los Angeles,2013-8-15,4,Campfire,228,B,37.08861111,-119.2330556,
CA,San Diego,2013-6-20,2,Equipment Use,172,A,34.48583333,-118.2866667,
CA,San Diego,2013-9-12,9,Miscellaneous,256,C,34.12277778,-117.7494444,
CA,San Diego,2013-4-20,4,Campfire,111,A,34.26638889,-118.1452778,
CA,San Diego,2013-5-28,9,Miscellaneous,149,B,34.47111111,-118.6105556,
TN,Nashville,2013-11-10,7,Arson,315,C,36.17333333,-82.19694444,
CA,San Diego,2013-6-11,9,Miscellaneous,163,A,34.405,-118.41,
CA,Los Angeles,2013-6-26,4,Campfire,178,B,37.33472222,-119.3169444,
NV,Las Vegas,2013-8-17,4,Campfire,231,A,36.29777778,-115.6016667,
NV,Las Vegas,2013-6-1,4,Campfire,153,A,38.3,-115.6086111,
CA,San Diego,2013-4-24,9,Miscellaneous,115,A,34.49833333,-118.2630556,
CA,Los Angeles,2013-7-21,1,Lightning,251,G,37.27861111,-119.3180556,
CA,Los Angeles,2013-7-22,1,Lightning,205,A,37.175,-119.0952778,
CA,Los Angeles,2013-7-22,1,Lightning,204,A,37.23805556,-119.1266667,
CA,San Diego,2013-4-7,9,Miscellaneous,98,A,34.56111111,-118.4027778,
CA,San Diego,2013-11-1,7,Arson,306,A,34.21972222,-118.1819444,
CA,San Diego,2013-5-12,2,Equipment Use,133,C,34.575,-118.6975,
TN,Nashville,2013-11-19,7,Arson,327,C,36.31055556,-82.10944444,
CA,San Diego,2013-7-30,2,Equipment Use,212,A,34.4925,-118.1833333,
CA,San Diego,2013-7-31,4,Campfire,213,A,34.33833333,-118.1072222,
CA,Los Angeles,2013-10-13,4,Campfire,287,B,37.04333333,-119.0775,
CA,San Diego,2013-3-30,2,Equipment Use,90,A,34.41388889,-117.8586111,
CA,San Diego,2013-8-8,9,Miscellaneous,221,D,34.56694444,-118.4675,
CA,San Diego,2013-8-31,4,Campfire,244,A,34.26611111,-118.1447222,
CA,San Diego,2013-5-23,2,Equipment Use,144,A,34.49916667,-118.2236111,
CA,San Diego,2013-5-22,2,Equipment Use,143,A,34.27666667,-118.3802778,
CA,Los Angeles,2013-7-24,1,Lightning,206,A,37.18444444,-119.2233333,
CA,San Diego,2013-10-20,9,Miscellaneous,294,A,34.23333333,-117.8458333,
CA,San Diego,2013-8-20,7,Arson,233,A,34.15638889,-117.8369444,
CA,San Diego,2013-4-29,2,Equipment Use,120,B,34.12944444,-117.7938889,
CA,San Diego,2013-9-14,2,Equipment Use,258,A,34.27388889,-118.3861111,
CA,San Diego,2013-8-4,9,Miscellaneous,218,A,34.43472222,-118.1347222,
CA,San Diego,2013-8-2,4,Campfire,215,A,34.24861111,-117.8644444,
CA,Los Angeles,2013-8-19,1,Lightning,233,B,36.82666667,-118.9313889,
CA,San Diego,2013-9-27,9,Miscellaneous,271,A,34.50916667,-118.6063889,
CA,San Diego,2013-5-26,2,Equipment Use,147,B,34.48472222,-118.6225,
CA,San Diego,2013-4-16,9,Miscellaneous,107,B,34.44583333,-118.3613889,
CA,San Diego,2013-2-10,4,Campfire,41,A,34.26888889,-118.1463889,
CA,San Diego,2013-6-25,2,Equipment Use,177,A,34.57027778,-118.6891667,
CA,San Diego,2013-5-29,9,Miscellaneous,150,G,34.59222222,-118.4552778,
CA,San Diego,2013-6-7,2,Equipment Use,159,A,34.58111111,-118.7041667,
CA,San Diego,2013-4-29,9,Miscellaneous,120,B,34.63972222,-118.5005556,
CA,San Diego,2013-5-14,2,Equipment Use,135,A,34.33805556,-118.5141667,
CA,Los Angeles,2013-7-23,9,Miscellaneous,205,B,37.13083333,-119.3963889,
TN,Nashville,2013-11-5,9,Miscellaneous,310,A,36.31638889,-82.11638889,
CA,San Diego,2013-8-9,4,Campfire,222,A,34.34722222,-117.8325,
NV,Las Vegas,2013-8-11,4,Campfire,224,A,36.27194444,-115.67,
CA,San Diego,2013-9-20,2,Equipment Use,264,A,34.47,-118.3202778,
CA,San Diego,2013-9-27,4,Campfire,271,A,34.46722222,-118.4836111,
CA,Los Angeles,2013-9-21,1,Lightning,265,A,37.31055556,-119.1422222,
CA,San Diego,2013-8-5,9,Miscellaneous,218,A,34.12416667,-117.7427778,
CA,Los Angeles,2013-7-21,1,Lightning,206,B,36.85361111,-118.7997222,
CA,San Diego,2013-11-24,9,Miscellaneous,329,A,34.60277778,-118.7102778,
NM,Albuquerque,2013-3-31,4,Campfire,91,A,35.2,-106.4002778,
CA,San Diego,2013-5-2,9,Miscellaneous,123,A,34.42222222,-118.4294444,
CA,San Diego,2013-10-5,2,Equipment Use,279,A,34.74888889,-118.6880556,
CA,San Diego,2013-8-31,4,Campfire,244,A,34.32694444,-117.8341667,
CA,San Diego,2013-4-19,2,Equipment Use,110,D,34.15583333,-118.0188889,
CA,San Diego,2013-9-7,2,Equipment Use,251,B,34.53944444,-118.6575,
CA,Los Angeles,2013-7-3,4,Campfire,186,A,37.42722222,-118.9941667,
CA,San Diego,2013-11-11,7,Arson,317,C,34.71194444,-118.6544444,
CA,Los Angeles,2013-9-22,1,Lightning,278,B,36.94694444,-118.8755556,
CA,San Diego,2013-11-12,2,Equipment Use,317,A,34.57111111,-118.6886111,
CA,San Diego,2013-9-14,2,Equipment Use,258,B,34.25888889,-118.3411111,
CA,San Diego,2013-9-6,9,Miscellaneous,250,A,34.13305556,-117.7941667,
CA,San Diego,2013-11-29,9,Miscellaneous,334,A,34.45,-117.8180556,
CA,San Diego,2013-7-8,2,Equipment Use,190,C,34.60388889,-118.7111111,
NV,Las Vegas,2013-7-6,1,Lightning,188,A,35.97444444,-115.5116667,
CA,San Diego,2013-6-27,9,Miscellaneous,179,C,34.51555556,-118.6525,
CA,San Diego,2013-4-25,7,Arson,117,A,34.22166667,-117.8536111,
CA,San Diego,2013-5-26,9,Miscellaneous,147,B,34.44472222,-118.6577778,
CA,San Diego,2013-6-19,9,Miscellaneous,171,B,34.14277778,-117.9358333,
CA,Los Angeles,2013-9-2,4,Campfire,246,A,37.16638889,-119.1241667,
CA,San Diego,2013-7-20,9,Miscellaneous,202,A,34.30666667,-118.3772222,
CA,San Diego,2013-10-4,2,Equipment Use,278,B,34.33055556,-118.5061111,
CA,San Diego,2013-5-22,2,Equipment Use,143,A,34.75,-118.7952778,
CA,San Diego,2013-3-29,9,Miscellaneous,89,A,34.505,-118.2458333,
TN,Nashville,2013-12-17,7,Arson,353,A,36.21638889,-82.12777778,
CA,San Diego,2013-7-6,9,Miscellaneous,188,A,34.31472222,-118.3827778,
CA,San Diego,2013-8-26,2,Equipment Use,239,B,34.69472222,-118.7897222,
CA,San Diego,2013-7-22,1,Lightning,204,A,34.36833333,-117.7344444,
CA,Los Angeles,2013-7-29,1,Lightning,211,A,37.3475,-118.9161111,
CA,San Diego,2013-8-26,1,Lightning,239,A,34.44222222,-118.1466667,
CA,San Diego,2013-11-23,9,Miscellaneous,328,B,34.15916667,-117.9186111,
NM,Albuquerque,2013-6-30,4,Campfire,182,A,35.03555556,-106.3213889,
CA,Los Angeles,2013-9-10,1,Lightning,255,A,37.24527778,-118.9138889,
CA,San Diego,2013-10-3,9,Miscellaneous,277,A,34.44333333,-118.5969444,
CA,San Diego,2013-9-3,7,Arson,247,A,34.52861111,-118.5711111,
CA,Los Angeles,2013-9-6,2,Equipment Use,250,A,37.22166667,-119.2441667,
CA,Los Angeles,2013-8-17,1,Lightning,232,B,36.97138889,-118.9113889,
CA,Los Angeles,2013-5-30,4,Campfire,151,A,37.09166667,-119.2180556,
CA,San Diego,2013-3-16,2,Equipment Use,76,A,34.63416667,-118.7305556,
CA,San Diego,2013-8-1,9,Miscellaneous,214,A,34.16916667,-117.8444444,
CA,San Diego,2013-1-14,2,Equipment Use,14,A,34.63694444,-118.3416667,
CA,San Diego,2013-1-1,2,Equipment Use,1,A,34.56083333,-118.6783333,
CA,San Diego,2013-11-22,4,Campfire,327,A,34.23583333,-117.7672222,
CA,Los Angeles,2013-7-16,4,Campfire,198,A,37.16472222,-119.2025,
CA,Los Angeles,2013-9-1,1,Lightning,245,B,37.35361111,-118.9241667,
NV,Las Vegas,2013-8-17,1,Lightning,230,A,36.18805556,-115.5552778,
CA,San Diego,2013-8-18,1,Lightning,231,A,34.37333333,-117.7175,
CA,San Diego,2013-7-13,5,Debris Burning,195,A,34.475,-117.8302778,
CA,San Diego,2013-8-26,2,Equipment Use,239,C,34.16305556,-117.9211111,
CA,San Diego,2013-4-20,7,Arson,111,A,34.43666667,-118.3638889,
CA,San Diego,2013-7-24,9,Miscellaneous,206,B,34.40555556,-118.4594444,
CA,San Diego,2013-9-2,2,Equipment Use,246,A,34.68055556,-118.7794444,
CA,San Diego,2013-4-24,2,Equipment Use,115,A,34.69666667,-118.7911111,
CA,San Diego,2013-8-21,9,Miscellaneous,234,A,34.35111111,-118.3844444,
CA,San Diego,2013-6-8,2,Equipment Use,160,C,34.64416667,-118.7505556,
CA,San Diego,2013-12-28,8,Children,363,A,34.50277778,-118.3311111,
NM,Albuquerque,2013-5-2,7,Arson,123,A,35.22111111,-106.4777778,
CA,San Diego,2013-10-16,9,Miscellaneous,290,A,34.38416667,-118.4852778,
CA,Los Angeles,2013-8-17,1,Lightning,231,A,37.37833333,-118.9408333,
CA,San Diego,2013-7-5,4,Campfire,187,A,34.29444444,-118.2402778,
CA,San Diego,2013-3-1,4,Campfire,61,A,34.38888889,-118.1125,
NV,Las Vegas,2013-4-17,4,Campfire,108,A,36.27,-115.5966667,
CA,Los Angeles,2013-8-20,1,Lightning,233,A,36.98055556,-118.9255556,
CA,San Diego,2013-3-23,4,Campfire,83,A,34.32805556,-117.8355556,
CA,San Diego,2013-10-6,7,Arson,280,B,34.20138889,-117.6769444,
NV,Las Vegas,2013-5-31,4,Campfire,152,A,36.31666667,-115.6766667,
CA,San Diego,2013-6-29,4,Campfire,181,A,34.38194444,-117.7719444,
CA,Los Angeles,2013-7-1,1,Lightning,183,A,37.37388889,-119.0477778,
